execution_index	execution_phase	experiment_id	input_directory	material	volume_ratio	smearing_level	smearing_sigma_ry	kmesh	run_role	source_experiment_id	source_run_path	source_run_tree_oid	reference_experiment_id	common_quarter_partner_id	dense_standard_scalar_source_id	suffix	input_sha256	stru_sha256	kpt_sha256	metadata_sha256	pseudopotential	pseudopotential_sha256	source_input_sha256	source_stru_sha256	source_kpt_sha256	source_metadata_sha256	source_result_path	source_result_sha256	source_log_path	source_log_sha256	expected_electrons	atom_count	cube_precision	density_basename	potential_basename
11	P1	S1-20260807-051	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-051	mg	0.90	quarter	0.001837465	24x24x16	common_dense_quarter_eos	S1-20260805-106	runs/S1-20260805-106	5ad7128d3498d98b35f4c850e060a138827595cf	S1-20260806-014		S1-20260805-106	g1tlr4_mg_v090_quarter	a70fe604545534cd77ea193969661faa7d9ff2d215fe96d3f3c75662d86670a1	0e7bfc23e322646ef9a3a3ab3f83d913c6116b293baf0e8982368679601ebbd6	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	5ce64568e2b7ec154f777e6bb9d0eff206e3b15f9462c73a67d538501454339d	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	70fe1fee6bdaeabc326c4786581a9875452b2e61783ae581fa6429413483ec5d	0e7bfc23e322646ef9a3a3ab3f83d913c6116b293baf0e8982368679601ebbd6	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	aa6f2607801be2ebfe4eaeaad72747e4e8996b5a6b6801a370be252d2a6fed04	runs/S1-20260805-106/result.json	9f32f5150d26c05505a391bda621eb9ea09d750136a7833ed8a13a4bbe81e40a	runs/S1-20260805-106/OUT.s1_mg_v090_ksdft_next_kmesh/running_scf.log	112afca6ba809a142552dbd7c6ce511f9ea80d110721e154ef7e91db9f38cf3b	4	2	17	chg.cube	pot.cube
12	P1	S1-20260807-052	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-052	mg	0.90	quarter	0.001837465	28x28x18	extra_dense_quarter_k_anchor	S1-20260805-106	runs/S1-20260805-106	5ad7128d3498d98b35f4c850e060a138827595cf	S1-20260806-028	S1-20260806-028	S1-20260805-106	g1tlr4_mg_v090_extraquarter	a677a3b08da736ad956d3fe014db57c6550f4852d49d11fdfef11d63fb0d206d	0e7bfc23e322646ef9a3a3ab3f83d913c6116b293baf0e8982368679601ebbd6	d24e7b65bd0c4fb95d3043b693398eda4e85829f6358bb00f8be3ea1d83d02d5	26a1ebde2907e8804d576215763ba5090ed121b4111d06e067cbef83e8edbe64	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	70fe1fee6bdaeabc326c4786581a9875452b2e61783ae581fa6429413483ec5d	0e7bfc23e322646ef9a3a3ab3f83d913c6116b293baf0e8982368679601ebbd6	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	aa6f2607801be2ebfe4eaeaad72747e4e8996b5a6b6801a370be252d2a6fed04	runs/S1-20260805-106/result.json	9f32f5150d26c05505a391bda621eb9ea09d750136a7833ed8a13a4bbe81e40a	runs/S1-20260805-106/OUT.s1_mg_v090_ksdft_next_kmesh/running_scf.log	112afca6ba809a142552dbd7c6ce511f9ea80d110721e154ef7e91db9f38cf3b	4	2	17	chg.cube	pot.cube
13	P2	S1-20260807-053	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-053	al	0.90	standard	0.00734986	28x28x28	dense_standard_field_replay	S1-20260805-085	runs/S1-20260805-085	3672eb5539eaa4da10afce261c414c39ca349539	S1-20260805-085		S1-20260805-085	g1tlr4_al_v090_standard	44bdf84e3a626ef7d679b0ca0707b5fa33ff2e2b787a46730bcea6e02e3c5ffe	78f39f8f09367c41279248b1772a2dbe9dd77d2839931891ce5696b7ebac7fea	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	0a0f46f88477e7e60dbf1c3b3f378322eb67b56bda6210e18f7979011999fc35	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	65319dc1eef443fb960dd678ec939df21114fb8353b7229f2c463e8736233a6d	78f39f8f09367c41279248b1772a2dbe9dd77d2839931891ce5696b7ebac7fea	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	a21951456515c133d140be36e1d7708fdf49968428ecf2c149d8a425576fd577	runs/S1-20260805-085/result.json	e1039701251daeb553d979827bfba724109206ff6d573ae11fa3b34294bd08f7	runs/S1-20260805-085/OUT.s1_al_v090_ksdft_next_kmesh/running_scf.log	e6f970816dbaf201e7f1cba97b044f306c097e3a5581a9b7512ac9a03532279b	3	1	17	chg.cube	pot.cube
14	P2	S1-20260807-054	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-054	al	1.00	standard	0.00734986	28x28x28	dense_standard_field_replay	S1-20260805-088	runs/S1-20260805-088	2dec5d9b4b54769666814d4090b0252ec29afd77	S1-20260805-088		S1-20260805-088	g1tlr4_al_v100_standard	af41bc924ee3136dd572f7dd77eb013b48aa3a9c615c9e94c75aa8aeb16e4df6	31279eb4f9a5a6ad20376271c79c03a8ead1676cb697b5065515041f6799d437	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	b4ea878dcb79ad2e103691b5d5be7927b730bc5f18b827048158803d2fac4350	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	3867a0c98b25ced4c7c3c0cc806e4c2bc287f13dcf4e7b077320d43f8f02aa69	31279eb4f9a5a6ad20376271c79c03a8ead1676cb697b5065515041f6799d437	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	4d7744543f06b77b136c50026beb82e0fea2ab21e544582fbb5f959543df659e	runs/S1-20260805-088/result.json	62d967f35205f79578a7cafb52786fe6a6cd82c61dc929be07589d35862e409b	runs/S1-20260805-088/OUT.s1_al_v100_ksdft_next_kmesh/running_scf.log	7f3846a7184b6b9ec35a074d76d968d62843ff9f7958a38739aca02b17f34369	3	1	17	chg.cube	pot.cube
15	P2	S1-20260807-055	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-055	al	1.10	standard	0.00734986	28x28x28	dense_standard_field_replay	S1-20260805-091	runs/S1-20260805-091	21869431c5260bb6befb95ac30d03e457944602b	S1-20260805-091		S1-20260805-091	g1tlr4_al_v110_standard	083ea76fae6a0e250afa4d6685df3b61c151bf44abf0c49450942bdcb99522ff	c3bbf795bf196b357cd95e7d4ba619229ad687896346ffe1bfd19a3ed463cfb1	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	5790c227434ad2b2a9ff2c2b4797a59e9a6165c5edc231caca75e98fabc548dd	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	dab77898601a69743a28cdd038680b4d0253b2e37ea4d6fcc30d878fc149fcde	c3bbf795bf196b357cd95e7d4ba619229ad687896346ffe1bfd19a3ed463cfb1	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	0407de2b153eb56cd5122c35d192269b5a07ac607746375d449286a6a04c2420	runs/S1-20260805-091/result.json	7e31a15ee581e2569fb083a2c41bfad1f39252cc8b8d516e78795d57064f4b11	runs/S1-20260805-091/OUT.s1_al_v110_ksdft_next_kmesh/running_scf.log	ed73ccbf8b96dbd0536f88bd8bdc2c4dbb26629d8f28201cfc45fab54d3a29ad	3	1	17	chg.cube	pot.cube
16	P2	S1-20260807-056	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-056	mg	0.90	standard	0.00734986	24x24x16	dense_standard_field_replay	S1-20260805-106	runs/S1-20260805-106	5ad7128d3498d98b35f4c850e060a138827595cf	S1-20260805-106		S1-20260805-106	g1tlr4_mg_v090_standard	087033eaa850f07911c1d54a8544dd0c47628cd7a5b0e960321fa8f3d1a4bda2	0e7bfc23e322646ef9a3a3ab3f83d913c6116b293baf0e8982368679601ebbd6	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	68fdf590ed399e45e3df6c6783057227a3c077a549f2bb70f02d341ed9755948	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	70fe1fee6bdaeabc326c4786581a9875452b2e61783ae581fa6429413483ec5d	0e7bfc23e322646ef9a3a3ab3f83d913c6116b293baf0e8982368679601ebbd6	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	aa6f2607801be2ebfe4eaeaad72747e4e8996b5a6b6801a370be252d2a6fed04	runs/S1-20260805-106/result.json	9f32f5150d26c05505a391bda621eb9ea09d750136a7833ed8a13a4bbe81e40a	runs/S1-20260805-106/OUT.s1_mg_v090_ksdft_next_kmesh/running_scf.log	112afca6ba809a142552dbd7c6ce511f9ea80d110721e154ef7e91db9f38cf3b	4	2	17	chg.cube	pot.cube
17	P2	S1-20260807-057	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-057	mg	1.00	standard	0.00734986	24x24x16	dense_standard_field_replay	S1-20260805-109	runs/S1-20260805-109	ab24c683ac59ac8106f06b4a2b6f51b2941adc9f	S1-20260805-109		S1-20260805-109	g1tlr4_mg_v100_standard	322dbb6027a859d9692858bbfbcf742d318b74e36206633b594d089739b83d9a	f65d6ce58a2ccc15d9970a14ecfb40a800f4d7a27b325a4d9aae344999faf19c	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	4881eaae9f8e5199182ff3be52f64f3a81e7a7fda4b5dffcfecf045b968f03eb	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	67c0fcb50d190d1839dfe8bf9d1fc988d5d2b9944e79a3b90fac20d0f99976f9	f65d6ce58a2ccc15d9970a14ecfb40a800f4d7a27b325a4d9aae344999faf19c	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	c0e159319038c98333a6fb1506a9e96d6abfbfcd3d6c907ac6ac5d7c5d71e926	runs/S1-20260805-109/result.json	eb8e43efe414199a7778ffe6ddbf6f7d47a072e897b6f364602af38e37f74f03	runs/S1-20260805-109/OUT.s1_mg_v100_ksdft_next_kmesh/running_scf.log	8991796201f6fe0a626f2bf6f5972c27a2e08af2ed49b1a123708724e3b80328	4	2	17	chg.cube	pot.cube
18	P2	S1-20260807-058	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-058	mg	1.10	standard	0.00734986	24x24x16	dense_standard_field_replay	S1-20260805-112	runs/S1-20260805-112	5599eb5f90192ed23894ae27358373e9998646a1	S1-20260805-112		S1-20260805-112	g1tlr4_mg_v110_standard	c84897411825416c2ca84aeb432e12201ac1aec1b511260441d2a195b2db3f31	2830ba604f066a34709da8abb3fa32449372e05b41c2715e999ffd0eeafb8512	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	911a2e5b2512fb72bd462405180099274c1656587b0ef8902133a621bd1ec6a2	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	a59b1c3de74e596e77f2087af09a457d1ebcc9c65c6ec376bbed727205e554b0	2830ba604f066a34709da8abb3fa32449372e05b41c2715e999ffd0eeafb8512	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	f36a76e516a87c1ef57201b2b4848447ea6ed5ca0e6eaa1694df2c1b65ead816	runs/S1-20260805-112/result.json	e060864d7a488bb26ac48aa645aff9ad2b93ca56831f9e5a5c9ebccdc23b8ce9	runs/S1-20260805-112/OUT.s1_mg_v110_ksdft_next_kmesh/running_scf.log	df4791d2bef87ac930e8fb18b5cbf328968c5d66cd343bb6a53aa9483f600907	4	2	17	chg.cube	pot.cube
19	P2	S1-20260807-059	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-059	al	0.90	half	0.00367493	28x28x28	common_dense_half_eos	S1-20260805-085	runs/S1-20260805-085	3672eb5539eaa4da10afce261c414c39ca349539	S1-20260805-085		S1-20260805-085	g1tlr4_al_v090_half	8f5deb7c196f01de117fccd4ae4eeb96ef428da2eda576a88376caa86e26495c	78f39f8f09367c41279248b1772a2dbe9dd77d2839931891ce5696b7ebac7fea	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	f37f79c0ccb2027f2ba6424ae2b249be15d95dc039280ce51e41d9e50de8fc5d	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	65319dc1eef443fb960dd678ec939df21114fb8353b7229f2c463e8736233a6d	78f39f8f09367c41279248b1772a2dbe9dd77d2839931891ce5696b7ebac7fea	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	a21951456515c133d140be36e1d7708fdf49968428ecf2c149d8a425576fd577	runs/S1-20260805-085/result.json	e1039701251daeb553d979827bfba724109206ff6d573ae11fa3b34294bd08f7	runs/S1-20260805-085/OUT.s1_al_v090_ksdft_next_kmesh/running_scf.log	e6f970816dbaf201e7f1cba97b044f306c097e3a5581a9b7512ac9a03532279b	3	1	17	chg.cube	pot.cube
20	P2	S1-20260807-060	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-060	al	0.94	half	0.00367493	28x28x28	common_dense_half_eos	S1-20260805-086	runs/S1-20260805-086	70c652a919a00a3223b55394d4f2c9f79a64ed03	S1-20260805-086		S1-20260805-086	g1tlr4_al_v094_half	59600213ab4759dc193765bf3a48fa2ea1c4bf1090ae9ee32e5d7d352279140c	6cce927335466a5ae8bd542f80cc149f85513eb6fd68ef5adc3399a79f7b3fb4	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	b4890ee12c64f96d38c2c591fdcfb60a936bf62d82bbe4bcce6a6d8d45eb789b	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	efe76c914f330b96f9b84caaf0297e64456e9eb6a5ba0963211e79511e3d8180	6cce927335466a5ae8bd542f80cc149f85513eb6fd68ef5adc3399a79f7b3fb4	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	bf254973de975fbd981eb31993756815d8e909a2b4d1499cb0f647edcd58d451	runs/S1-20260805-086/result.json	27cface4e4e4d0e6f96fa73bbe2210a32a8ee58613f1907481ee8e0771a7dd99	runs/S1-20260805-086/OUT.s1_al_v094_ksdft_next_kmesh/running_scf.log	ff17f64320073d00ffb54d10303987a51c849718b522c7e400d181a62e9a6f12	3	1	17	chg.cube	pot.cube
21	P2	S1-20260807-061	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-061	al	0.97	half	0.00367493	28x28x28	common_dense_half_eos	S1-20260805-087	runs/S1-20260805-087	dd78df2c0d0449556c2c4c289907b2880bf71412	S1-20260805-087		S1-20260805-087	g1tlr4_al_v097_half	8d8dba59d9b7665e60db5c2cd7bb38140c1dba43c2f64a8633d855282730642a	afbc4693ab7f9da60ef2058d39a42af782e41982f8e64f06ee52a66b76c4150f	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	803e1ac446a2f05551cc233385698485cc2d37ffda3563b146893479215d2bb2	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	132a579eff95d1d2307e959048d56dc958924c35b36ecbca520b0e6309b81856	afbc4693ab7f9da60ef2058d39a42af782e41982f8e64f06ee52a66b76c4150f	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	98f326032537f31776d2c7f57658574258a2d4f864ba2b6a2160e465cd944ffd	runs/S1-20260805-087/result.json	d62dd597758c2c2583439e466a93efabbcbdc96880e7380974ac7bc58aee98e0	runs/S1-20260805-087/OUT.s1_al_v097_ksdft_next_kmesh/running_scf.log	6b3f6b415dbec2b7a81b1871b31168679be6c9334a3675bdb3f4c267f1e8159b	3	1	17	chg.cube	pot.cube
22	P2	S1-20260807-062	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-062	al	1.00	half	0.00367493	28x28x28	common_dense_half_eos	S1-20260805-088	runs/S1-20260805-088	2dec5d9b4b54769666814d4090b0252ec29afd77	S1-20260805-088		S1-20260805-088	g1tlr4_al_v100_half	b2ffff1b9499634429e944b88cd3856f62d508c0ce0d9ffe48f5a87a88d9375e	31279eb4f9a5a6ad20376271c79c03a8ead1676cb697b5065515041f6799d437	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	b2f0ecf32def2779a161a9d7bfebe2e0b2cd3848276ee36edc2f0605e791d22f	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	3867a0c98b25ced4c7c3c0cc806e4c2bc287f13dcf4e7b077320d43f8f02aa69	31279eb4f9a5a6ad20376271c79c03a8ead1676cb697b5065515041f6799d437	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	4d7744543f06b77b136c50026beb82e0fea2ab21e544582fbb5f959543df659e	runs/S1-20260805-088/result.json	62d967f35205f79578a7cafb52786fe6a6cd82c61dc929be07589d35862e409b	runs/S1-20260805-088/OUT.s1_al_v100_ksdft_next_kmesh/running_scf.log	7f3846a7184b6b9ec35a074d76d968d62843ff9f7958a38739aca02b17f34369	3	1	17	chg.cube	pot.cube
23	P2	S1-20260807-063	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-063	al	1.03	half	0.00367493	28x28x28	common_dense_half_eos	S1-20260805-089	runs/S1-20260805-089	a493de4d48c932109ad5cb386fde26d82007e09a	S1-20260805-089		S1-20260805-089	g1tlr4_al_v103_half	7ce72571e92272b3bf6a69562fa168a065645e94cef0ba310e228a6f5dea3839	2f36cb943594eb0cc81dcd3e7b6fd906e9e5da6f898fc5cfa9065db72589a683	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	a4e23cf04db9863b4cde8b5a0efa2276d4ba3f1e743a2d4a3825e0c9aae752f3	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	5411407c5dce67c7b95e99525beda57535a0c186951c4420cf476c97becda94a	2f36cb943594eb0cc81dcd3e7b6fd906e9e5da6f898fc5cfa9065db72589a683	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	c2c7de7ef11473fc2ef4fce170973ab5c3e4bad017d554bf6ce02f519d813483	runs/S1-20260805-089/result.json	41c0a1b57559c0c57de57883fb5f4ea587c7645865347a2bf5fcdf40312fd05b	runs/S1-20260805-089/OUT.s1_al_v103_ksdft_next_kmesh/running_scf.log	087e7cf338f24dce63451e8962bd1d92be0b983fc01c24df54cb45885ee6a1b4	3	1	17	chg.cube	pot.cube
24	P2	S1-20260807-064	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-064	al	1.06	half	0.00367493	28x28x28	common_dense_half_eos	S1-20260805-090	runs/S1-20260805-090	d24547cf2d756715f7d9659f843b50f761a4af58	S1-20260805-090		S1-20260805-090	g1tlr4_al_v106_half	1340d14a4f4d4aea54527e8497577c11416dc88d6b9eea78009c4cdb6a915c4f	c178b63db14ecf1fb24c1daaa8dd0db5803f5f584865bb537393b8cb108f2d36	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	ed3e65cf8f2582c4a76c7f8d934891fe49c61c3662a31e672110b012e52ce2f8	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	6921bb70a5124fe527cd8fbc18de42b224b5316c9175c25ed10782a0769c6dee	c178b63db14ecf1fb24c1daaa8dd0db5803f5f584865bb537393b8cb108f2d36	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	1d0d847307800656b38586e3e6fa03ea995d23b4a556c4376b99ec6b8d24fdc6	runs/S1-20260805-090/result.json	caafa402e4ba366278aaa38f5e85fe4e05b6d101e1ce19161a189c60277eef94	runs/S1-20260805-090/OUT.s1_al_v106_ksdft_next_kmesh/running_scf.log	6693d69c8f4471f70efbe0f28cf54cecd1d5eaae744d4c89ca28fa6b24b8f93b	3	1	17	chg.cube	pot.cube
25	P2	S1-20260807-065	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-065	al	1.10	half	0.00367493	28x28x28	common_dense_half_eos	S1-20260805-091	runs/S1-20260805-091	21869431c5260bb6befb95ac30d03e457944602b	S1-20260805-091		S1-20260805-091	g1tlr4_al_v110_half	6e0299a0b42381c95075f8972b9853711970558d345ad6c6d4a786cba9cf1cbc	c3bbf795bf196b357cd95e7d4ba619229ad687896346ffe1bfd19a3ed463cfb1	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	3e78932d051e4e2f1fed854f45ece3356b038a13bab567a03f2ea4c0629740fd	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	dab77898601a69743a28cdd038680b4d0253b2e37ea4d6fcc30d878fc149fcde	c3bbf795bf196b357cd95e7d4ba619229ad687896346ffe1bfd19a3ed463cfb1	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	0407de2b153eb56cd5122c35d192269b5a07ac607746375d449286a6a04c2420	runs/S1-20260805-091/result.json	7e31a15ee581e2569fb083a2c41bfad1f39252cc8b8d516e78795d57064f4b11	runs/S1-20260805-091/OUT.s1_al_v110_ksdft_next_kmesh/running_scf.log	ed73ccbf8b96dbd0536f88bd8bdc2c4dbb26629d8f28201cfc45fab54d3a29ad	3	1	17	chg.cube	pot.cube
26	P2	S1-20260807-066	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-066	mg	0.90	half	0.00367493	24x24x16	common_dense_half_eos	S1-20260805-106	runs/S1-20260805-106	5ad7128d3498d98b35f4c850e060a138827595cf	S1-20260805-106		S1-20260805-106	g1tlr4_mg_v090_half	60a2e2c8481af83c2b7cf3169c05b2a2be8eccc651e739af743ace734dd6f20c	0e7bfc23e322646ef9a3a3ab3f83d913c6116b293baf0e8982368679601ebbd6	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	1f9fbead14611b7bb6b6c07311588790b096bda0b878388589f567198dab1ed6	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	70fe1fee6bdaeabc326c4786581a9875452b2e61783ae581fa6429413483ec5d	0e7bfc23e322646ef9a3a3ab3f83d913c6116b293baf0e8982368679601ebbd6	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	aa6f2607801be2ebfe4eaeaad72747e4e8996b5a6b6801a370be252d2a6fed04	runs/S1-20260805-106/result.json	9f32f5150d26c05505a391bda621eb9ea09d750136a7833ed8a13a4bbe81e40a	runs/S1-20260805-106/OUT.s1_mg_v090_ksdft_next_kmesh/running_scf.log	112afca6ba809a142552dbd7c6ce511f9ea80d110721e154ef7e91db9f38cf3b	4	2	17	chg.cube	pot.cube
27	P2	S1-20260807-067	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-067	mg	0.94	half	0.00367493	24x24x16	common_dense_half_eos	S1-20260805-107	runs/S1-20260805-107	78ac5a5e781dfbf9454c1c09416bed750e1faf87	S1-20260805-107		S1-20260805-107	g1tlr4_mg_v094_half	497aa344446fe7596b658420e27772d41c5b7d2f07a55c42c7ec92f0ac88deda	ed85bda9b5c17c0907fcadfa4840d546c4e069ae51be657c3b3a4649684ac353	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	40e7192f073c64cc60e5e835b42a6fe032e2d75453994f1f01f3eb5bdea0cf74	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	a86b3cf74b28d6c155815be6e3d6353cc0fb26ac3ecd41bf419ba023ad0779f2	ed85bda9b5c17c0907fcadfa4840d546c4e069ae51be657c3b3a4649684ac353	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	8794b6b0c222e311a06f8c88e77edc093466bcd3c7c83b2ffb4dc005629e704a	runs/S1-20260805-107/result.json	4f94d4a47d133ef2a15538f98ce0487129fb809ba0a534dc8f228e161ed7ba41	runs/S1-20260805-107/OUT.s1_mg_v094_ksdft_next_kmesh/running_scf.log	dbcef60d8b75130c19eaa848efec29605fe74514d690bf1bdb62daafd8099c34	4	2	17	chg.cube	pot.cube
28	P2	S1-20260807-068	inputs/s1/g1_thermodynamic_label_audit_r4/S1-20260807-068	mg	0.97	half	0.00367493	24x24x16	common_dense_half_eos	S1-20260805-108	runs/S1-20260805-108	58d9ba634e95f7838f6457366e2b8419938e2182	S1-20260805-108		S1-20260805-108	g1tlr4_mg_v097_half	7bb4446678fecc2892ea4b59d6a02b372259fdf6201359bacc93c1556c3d439b	265aadee1b70fc2f5c3cba85d30ac4b5b8f5a7dd88838c44f8cbfc5db97311af	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	5e296171fe44d2e65e8a5b792a702655c912a089d00b6b37c3e286d19eb195a9	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	85a616a3a31f8aea60686917e523488bd4dcc6084e45b528c61af7ffa0b7ff18	265aadee1b70fc2f5c3cba85d30ac4b5b8f5a7dd88838c44f8cbfc5db97311af	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	28d34d5fb6e7991496c5193982c91b6c56a37a566ab4ea5b21de2d53f40bcd34	runs/S1-20260805-108/result.json	94b4796cbae448724458113439b1f1816edbd8ebb6439673f1cebff912c1a44c	runs/S1-20260805-108/OUT.s1_mg_v097_ksdft_next_kmesh/running_scf.log	01ce6cedeb92aba0cbdbae68493b1231be7a33e4e86d371409995d0e5554be8c	4	2	17	chg.cube	pot.cube
