execution_index	execution_phase	experiment_id	input_directory	material	volume_ratio	smearing_level	smearing_sigma_ry	kmesh	run_role	source_experiment_id	source_run_path	source_run_tree_oid	reference_experiment_id	common_quarter_partner_id	dense_standard_scalar_source_id	suffix	input_sha256	stru_sha256	kpt_sha256	metadata_sha256	pseudopotential	pseudopotential_sha256	source_input_sha256	source_stru_sha256	source_kpt_sha256	source_metadata_sha256	source_result_path	source_result_sha256	source_log_path	source_log_sha256	expected_electrons	atom_count	cube_precision	density_basename	potential_basename
33	P2	S1-20260806-022	inputs/s1/g1_thermodynamic_label_audit_r1/S1-20260806-022	al	0.94	quarter	0.001837465	28x28x28	common_dense_quarter_eos	S1-20260805-086	runs/S1-20260805-086	70c652a919a00a3223b55394d4f2c9f79a64ed03	S1-20260806-008		S1-20260805-086	g1tlr1_al_v094_quarter	6beb719bd83b72b542518fb6673e79c8e329e46d9830f44528976598a9b529a9	6cce927335466a5ae8bd542f80cc149f85513eb6fd68ef5adc3399a79f7b3fb4	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	2305de3de3b55f2496a80b60e55c5d5587c44bc83236d4dc5da1fd86f1b251e7	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	efe76c914f330b96f9b84caaf0297e64456e9eb6a5ba0963211e79511e3d8180	6cce927335466a5ae8bd542f80cc149f85513eb6fd68ef5adc3399a79f7b3fb4	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	bf254973de975fbd981eb31993756815d8e909a2b4d1499cb0f647edcd58d451	runs/S1-20260805-086/result.json	27cface4e4e4d0e6f96fa73bbe2210a32a8ee58613f1907481ee8e0771a7dd99	runs/S1-20260805-086/OUT.s1_al_v094_ksdft_next_kmesh/running_scf.log	ff17f64320073d00ffb54d10303987a51c849718b522c7e400d181a62e9a6f12	3	1	17	chg.cube	pot.cube
34	P2	S1-20260806-023	inputs/s1/g1_thermodynamic_label_audit_r1/S1-20260806-023	al	0.97	quarter	0.001837465	28x28x28	common_dense_quarter_eos	S1-20260805-087	runs/S1-20260805-087	dd78df2c0d0449556c2c4c289907b2880bf71412	S1-20260806-009		S1-20260805-087	g1tlr1_al_v097_quarter	6491dae6e9489e109180a1d123cd583f35bc12c71169b86f565628c402a1fba7	afbc4693ab7f9da60ef2058d39a42af782e41982f8e64f06ee52a66b76c4150f	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	ec529924ee6cdc75690b6ff358e3521c3c1f166f6fad28969886002674ed34cb	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	132a579eff95d1d2307e959048d56dc958924c35b36ecbca520b0e6309b81856	afbc4693ab7f9da60ef2058d39a42af782e41982f8e64f06ee52a66b76c4150f	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	98f326032537f31776d2c7f57658574258a2d4f864ba2b6a2160e465cd944ffd	runs/S1-20260805-087/result.json	d62dd597758c2c2583439e466a93efabbcbdc96880e7380974ac7bc58aee98e0	runs/S1-20260805-087/OUT.s1_al_v097_ksdft_next_kmesh/running_scf.log	6b3f6b415dbec2b7a81b1871b31168679be6c9334a3675bdb3f4c267f1e8159b	3	1	17	chg.cube	pot.cube
1	P0	S1-20260806-024	inputs/s1/g1_thermodynamic_label_audit_r1/S1-20260806-024	al	1.00	quarter	0.001837465	28x28x28	common_dense_quarter_eos	S1-20260805-088	runs/S1-20260805-088	2dec5d9b4b54769666814d4090b0252ec29afd77	S1-20260806-010		S1-20260805-088	g1tlr1_al_v100_quarter	835b8091037bfecbcf0cc1d1c558396c6c63bf4307a2b1e074dca537698185de	31279eb4f9a5a6ad20376271c79c03a8ead1676cb697b5065515041f6799d437	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	d2aa03b3255daa934f925cf4f0c13a29ca9a86fc5298450cbc69b14b82d6ca54	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	3867a0c98b25ced4c7c3c0cc806e4c2bc287f13dcf4e7b077320d43f8f02aa69	31279eb4f9a5a6ad20376271c79c03a8ead1676cb697b5065515041f6799d437	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	4d7744543f06b77b136c50026beb82e0fea2ab21e544582fbb5f959543df659e	runs/S1-20260805-088/result.json	62d967f35205f79578a7cafb52786fe6a6cd82c61dc929be07589d35862e409b	runs/S1-20260805-088/OUT.s1_al_v100_ksdft_next_kmesh/running_scf.log	7f3846a7184b6b9ec35a074d76d968d62843ff9f7958a38739aca02b17f34369	3	1	17	chg.cube	pot.cube
35	P2	S1-20260806-025	inputs/s1/g1_thermodynamic_label_audit_r1/S1-20260806-025	al	1.03	quarter	0.001837465	28x28x28	common_dense_quarter_eos	S1-20260805-089	runs/S1-20260805-089	a493de4d48c932109ad5cb386fde26d82007e09a	S1-20260806-011		S1-20260805-089	g1tlr1_al_v103_quarter	9a01b126df061e51554cd7624d357fdff6dddd25328a87d4be957e693a7e729e	2f36cb943594eb0cc81dcd3e7b6fd906e9e5da6f898fc5cfa9065db72589a683	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	3cb43249d3c909bd8da3037b282ebeeb4fce63506cc0b7bb6b7c23ebaf7a4a5e	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	5411407c5dce67c7b95e99525beda57535a0c186951c4420cf476c97becda94a	2f36cb943594eb0cc81dcd3e7b6fd906e9e5da6f898fc5cfa9065db72589a683	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	c2c7de7ef11473fc2ef4fce170973ab5c3e4bad017d554bf6ce02f519d813483	runs/S1-20260805-089/result.json	41c0a1b57559c0c57de57883fb5f4ea587c7645865347a2bf5fcdf40312fd05b	runs/S1-20260805-089/OUT.s1_al_v103_ksdft_next_kmesh/running_scf.log	087e7cf338f24dce63451e8962bd1d92be0b983fc01c24df54cb45885ee6a1b4	3	1	17	chg.cube	pot.cube
36	P2	S1-20260806-026	inputs/s1/g1_thermodynamic_label_audit_r1/S1-20260806-026	al	1.06	quarter	0.001837465	28x28x28	common_dense_quarter_eos	S1-20260805-090	runs/S1-20260805-090	d24547cf2d756715f7d9659f843b50f761a4af58	S1-20260806-012		S1-20260805-090	g1tlr1_al_v106_quarter	951cc71566aaa1e2389f7429d56b1169162d56ac0523d3c87e9d47ec365949fc	c178b63db14ecf1fb24c1daaa8dd0db5803f5f584865bb537393b8cb108f2d36	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	4ccdae9258bddc50287a41f49688e5236a0251956bb264f32d6ba78901898e02	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	6921bb70a5124fe527cd8fbc18de42b224b5316c9175c25ed10782a0769c6dee	c178b63db14ecf1fb24c1daaa8dd0db5803f5f584865bb537393b8cb108f2d36	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	1d0d847307800656b38586e3e6fa03ea995d23b4a556c4376b99ec6b8d24fdc6	runs/S1-20260805-090/result.json	caafa402e4ba366278aaa38f5e85fe4e05b6d101e1ce19161a189c60277eef94	runs/S1-20260805-090/OUT.s1_al_v106_ksdft_next_kmesh/running_scf.log	6693d69c8f4471f70efbe0f28cf54cecd1d5eaae744d4c89ca28fa6b24b8f93b	3	1	17	chg.cube	pot.cube
7	P1	S1-20260806-027	inputs/s1/g1_thermodynamic_label_audit_r1/S1-20260806-027	al	1.10	quarter	0.001837465	28x28x28	common_dense_quarter_eos	S1-20260805-091	runs/S1-20260805-091	21869431c5260bb6befb95ac30d03e457944602b	S1-20260806-013		S1-20260805-091	g1tlr1_al_v110_quarter	b1830478ce94d2bc22af7a559010ce8f209b6359805b06df93ed1b454accaa2e	c3bbf795bf196b357cd95e7d4ba619229ad687896346ffe1bfd19a3ed463cfb1	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	94f9622d94cb9ca2330350a9fc35a5ee6895f3aa838d76ae2483ceaea2067f96	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	dab77898601a69743a28cdd038680b4d0253b2e37ea4d6fcc30d878fc149fcde	c3bbf795bf196b357cd95e7d4ba619229ad687896346ffe1bfd19a3ed463cfb1	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	0407de2b153eb56cd5122c35d192269b5a07ac607746375d449286a6a04c2420	runs/S1-20260805-091/result.json	7e31a15ee581e2569fb083a2c41bfad1f39252cc8b8d516e78795d57064f4b11	runs/S1-20260805-091/OUT.s1_al_v110_ksdft_next_kmesh/running_scf.log	ed73ccbf8b96dbd0536f88bd8bdc2c4dbb26629d8f28201cfc45fab54d3a29ad	3	1	17	chg.cube	pot.cube
9	P1	S1-20260806-028	inputs/s1/g1_thermodynamic_label_audit_r1/S1-20260806-028	mg	0.90	quarter	0.001837465	24x24x16	common_dense_quarter_eos	S1-20260805-106	runs/S1-20260805-106	5ad7128d3498d98b35f4c850e060a138827595cf	S1-20260806-014		S1-20260805-106	g1tlr1_mg_v090_quarter	e272f66917da58bd4919716a10ac60e2a15c9bee619c40fff796fade32ca43fb	0e7bfc23e322646ef9a3a3ab3f83d913c6116b293baf0e8982368679601ebbd6	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	4705ca948ead0f0db7b907c6f8d4c5dbe5144e8e181336f5e30515d7f833f7c3	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	70fe1fee6bdaeabc326c4786581a9875452b2e61783ae581fa6429413483ec5d	0e7bfc23e322646ef9a3a3ab3f83d913c6116b293baf0e8982368679601ebbd6	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	aa6f2607801be2ebfe4eaeaad72747e4e8996b5a6b6801a370be252d2a6fed04	runs/S1-20260805-106/result.json	9f32f5150d26c05505a391bda621eb9ea09d750136a7833ed8a13a4bbe81e40a	runs/S1-20260805-106/OUT.s1_mg_v090_ksdft_next_kmesh/running_scf.log	112afca6ba809a142552dbd7c6ce511f9ea80d110721e154ef7e91db9f38cf3b	4	2	17	chg.cube	pot.cube
37	P2	S1-20260806-029	inputs/s1/g1_thermodynamic_label_audit_r1/S1-20260806-029	mg	0.94	quarter	0.001837465	24x24x16	common_dense_quarter_eos	S1-20260805-107	runs/S1-20260805-107	78ac5a5e781dfbf9454c1c09416bed750e1faf87	S1-20260806-015		S1-20260805-107	g1tlr1_mg_v094_quarter	5f04a580635ec5216c1add05c3a3c9433e9cb887baf0eefe3a19651ff00767f1	ed85bda9b5c17c0907fcadfa4840d546c4e069ae51be657c3b3a4649684ac353	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	a93b8e94129b2187bf3aeec3e8a02214221e9d6ecb6aa7ea790c48d3c0fae982	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	a86b3cf74b28d6c155815be6e3d6353cc0fb26ac3ecd41bf419ba023ad0779f2	ed85bda9b5c17c0907fcadfa4840d546c4e069ae51be657c3b3a4649684ac353	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	8794b6b0c222e311a06f8c88e77edc093466bcd3c7c83b2ffb4dc005629e704a	runs/S1-20260805-107/result.json	4f94d4a47d133ef2a15538f98ce0487129fb809ba0a534dc8f228e161ed7ba41	runs/S1-20260805-107/OUT.s1_mg_v094_ksdft_next_kmesh/running_scf.log	dbcef60d8b75130c19eaa848efec29605fe74514d690bf1bdb62daafd8099c34	4	2	17	chg.cube	pot.cube
38	P2	S1-20260806-030	inputs/s1/g1_thermodynamic_label_audit_r1/S1-20260806-030	mg	0.97	quarter	0.001837465	24x24x16	common_dense_quarter_eos	S1-20260805-108	runs/S1-20260805-108	58d9ba634e95f7838f6457366e2b8419938e2182	S1-20260806-016		S1-20260805-108	g1tlr1_mg_v097_quarter	5d12c0d459f5be3148011f3fe3ede7d804c803f0f0f4f157053aa20af7f160e0	265aadee1b70fc2f5c3cba85d30ac4b5b8f5a7dd88838c44f8cbfc5db97311af	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	0acac7f9f0ce5609ca8d96ed552fecdd18ccc8cad4b44ff49035490423212be3	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	85a616a3a31f8aea60686917e523488bd4dcc6084e45b528c61af7ffa0b7ff18	265aadee1b70fc2f5c3cba85d30ac4b5b8f5a7dd88838c44f8cbfc5db97311af	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	28d34d5fb6e7991496c5193982c91b6c56a37a566ab4ea5b21de2d53f40bcd34	runs/S1-20260805-108/result.json	94b4796cbae448724458113439b1f1816edbd8ebb6439673f1cebff912c1a44c	runs/S1-20260805-108/OUT.s1_mg_v097_ksdft_next_kmesh/running_scf.log	01ce6cedeb92aba0cbdbae68493b1231be7a33e4e86d371409995d0e5554be8c	4	2	17	chg.cube	pot.cube
3	P0	S1-20260806-031	inputs/s1/g1_thermodynamic_label_audit_r1/S1-20260806-031	mg	1.00	quarter	0.001837465	24x24x16	common_dense_quarter_eos	S1-20260805-109	runs/S1-20260805-109	ab24c683ac59ac8106f06b4a2b6f51b2941adc9f	S1-20260806-017		S1-20260805-109	g1tlr1_mg_v100_quarter	124ac1dd138bc820f1612d826f887979aeaa1e2b8bad1ae6f3a9e4d79c3acaf2	f65d6ce58a2ccc15d9970a14ecfb40a800f4d7a27b325a4d9aae344999faf19c	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	7f58f84142cbe5fc9c8f8f2bdbf98aae22ccf85e2aea62b96c42d2804fb4af90	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	67c0fcb50d190d1839dfe8bf9d1fc988d5d2b9944e79a3b90fac20d0f99976f9	f65d6ce58a2ccc15d9970a14ecfb40a800f4d7a27b325a4d9aae344999faf19c	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	c0e159319038c98333a6fb1506a9e96d6abfbfcd3d6c907ac6ac5d7c5d71e926	runs/S1-20260805-109/result.json	eb8e43efe414199a7778ffe6ddbf6f7d47a072e897b6f364602af38e37f74f03	runs/S1-20260805-109/OUT.s1_mg_v100_ksdft_next_kmesh/running_scf.log	8991796201f6fe0a626f2bf6f5972c27a2e08af2ed49b1a123708724e3b80328	4	2	17	chg.cube	pot.cube
39	P2	S1-20260806-032	inputs/s1/g1_thermodynamic_label_audit_r1/S1-20260806-032	mg	1.03	quarter	0.001837465	24x24x16	common_dense_quarter_eos	S1-20260805-110	runs/S1-20260805-110	3e6e65fa95dbcb1e21aa9894f8480e66495ac93d	S1-20260806-018		S1-20260805-110	g1tlr1_mg_v103_quarter	30fe65ed02b3ec2dca55a376bec4b651f75a7709bace6146092ce0280b0fc429	98aa8e2bdcd877e9ec6d0397070f213c24c4b38fba559540fcdd1ebce02ea76d	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	00ce86ccc74e27773ea007991ec73f2573c29ddeda77ac46333755f4ad6b8464	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	e7dc016ff662bdf096a32eaf0716f062e7885563d03938c2654aa9dfd5dcc940	98aa8e2bdcd877e9ec6d0397070f213c24c4b38fba559540fcdd1ebce02ea76d	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	d30b393ab7fb8a8418b70020f158e29a0ec7bc419f16c654da6af5d1296995a6	runs/S1-20260805-110/result.json	32c318c59021d9aa0a1500c3c9e15f9b787c7e0bfd6bf684d34c47510b4f0c67	runs/S1-20260805-110/OUT.s1_mg_v103_ksdft_next_kmesh/running_scf.log	57f1c3db5b039aae55225096460ef21f851f89cd52cf1be73c9fd952ad0faccf	4	2	17	chg.cube	pot.cube
40	P2	S1-20260806-033	inputs/s1/g1_thermodynamic_label_audit_r1/S1-20260806-033	mg	1.06	quarter	0.001837465	24x24x16	common_dense_quarter_eos	S1-20260805-111	runs/S1-20260805-111	795bd6eadf87fae12731c8eac5c85a61543e8f93	S1-20260806-019		S1-20260805-111	g1tlr1_mg_v106_quarter	6a2cb79dd5cc809ba1ff38b6161234acc0814321e2b2ba2cfcf80e76ae12b327	bb0d40d53f0e969384656b0757876d5ea489208aafd6fec7592e2549cd6db331	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	c568223b2ebf648f1a92f773ba2471a11a1e3045f5f75dfefc29eb0177cab831	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	6e4dbdada5d705dd45e4dafb2a420dc7431394735afacb37c2520a81e1af495f	bb0d40d53f0e969384656b0757876d5ea489208aafd6fec7592e2549cd6db331	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	add5d1e64ead89122f67ff37f6fc08856b8a5aa07253147aafb7c5eab7d88835	runs/S1-20260805-111/result.json	0b487ab637655baa41e4663809304c0c904d0919ef06fa839085280c6301747f	runs/S1-20260805-111/OUT.s1_mg_v106_ksdft_next_kmesh/running_scf.log	5c45c6f3ea1e07bf5cacc21b67bda3293b42b0144b3c207ee4afb69d217e7d52	4	2	17	chg.cube	pot.cube
11	P1	S1-20260806-034	inputs/s1/g1_thermodynamic_label_audit_r1/S1-20260806-034	mg	1.10	quarter	0.001837465	24x24x16	common_dense_quarter_eos	S1-20260805-112	runs/S1-20260805-112	5599eb5f90192ed23894ae27358373e9998646a1	S1-20260806-020		S1-20260805-112	g1tlr1_mg_v110_quarter	22536e37cc3292a9ba1266d19ca16fdfe1efd93f8d065f0e34ae37c2cd200e1c	2830ba604f066a34709da8abb3fa32449372e05b41c2715e999ffd0eeafb8512	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	42a24ec5f14e996ffdba1788d615c5537b4a156fdc40ebab54b5a7784535bec3	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	a59b1c3de74e596e77f2087af09a457d1ebcc9c65c6ec376bbed727205e554b0	2830ba604f066a34709da8abb3fa32449372e05b41c2715e999ffd0eeafb8512	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	f36a76e516a87c1ef57201b2b4848447ea6ed5ca0e6eaa1694df2c1b65ead816	runs/S1-20260805-112/result.json	e060864d7a488bb26ac48aa645aff9ad2b93ca56831f9e5a5c9ebccdc23b8ce9	runs/S1-20260805-112/OUT.s1_mg_v110_ksdft_next_kmesh/running_scf.log	df4791d2bef87ac930e8fb18b5cbf328968c5d66cd343bb6a53aa9483f600907	4	2	17	chg.cube	pot.cube
6	P1	S1-20260806-035	inputs/s1/g1_thermodynamic_label_audit_r1/S1-20260806-035	al	0.90	quarter	0.001837465	32x32x32	extra_dense_quarter_k_anchor	S1-20260805-085	runs/S1-20260805-085	3672eb5539eaa4da10afce261c414c39ca349539	S1-20260806-021	S1-20260806-021	S1-20260805-085	g1tlr1_al_v090_extraquarter	f292305db1312f00c5f121cf4d5ac289acbb32b8f2e5fbfa8680044bd705a319	78f39f8f09367c41279248b1772a2dbe9dd77d2839931891ce5696b7ebac7fea	9676ccc0047fe4fd875b3027808ab834d234f73a9840b22c16948d3f3ede2cfd	8555cafb37d575fcf6dcad5e334ba91ee3b8bd3bc690fe9ac91e82cf06152a62	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	65319dc1eef443fb960dd678ec939df21114fb8353b7229f2c463e8736233a6d	78f39f8f09367c41279248b1772a2dbe9dd77d2839931891ce5696b7ebac7fea	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	a21951456515c133d140be36e1d7708fdf49968428ecf2c149d8a425576fd577	runs/S1-20260805-085/result.json	e1039701251daeb553d979827bfba724109206ff6d573ae11fa3b34294bd08f7	runs/S1-20260805-085/OUT.s1_al_v090_ksdft_next_kmesh/running_scf.log	e6f970816dbaf201e7f1cba97b044f306c097e3a5581a9b7512ac9a03532279b	3	1	17	chg.cube	pot.cube
2	P0	S1-20260806-036	inputs/s1/g1_thermodynamic_label_audit_r1/S1-20260806-036	al	1.00	quarter	0.001837465	32x32x32	extra_dense_quarter_k_anchor	S1-20260805-088	runs/S1-20260805-088	2dec5d9b4b54769666814d4090b0252ec29afd77	S1-20260806-024	S1-20260806-024	S1-20260805-088	g1tlr1_al_v100_extraquarter	a9bbd39cadc5c5ae234f18601391c0f38c60a97a785f2cf4bc7833967ceb3d1b	31279eb4f9a5a6ad20376271c79c03a8ead1676cb697b5065515041f6799d437	9676ccc0047fe4fd875b3027808ab834d234f73a9840b22c16948d3f3ede2cfd	a20e44388992a7381a96174d9faf00d7b1f7619028574c2dd3bc79244ad95f37	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	3867a0c98b25ced4c7c3c0cc806e4c2bc287f13dcf4e7b077320d43f8f02aa69	31279eb4f9a5a6ad20376271c79c03a8ead1676cb697b5065515041f6799d437	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	4d7744543f06b77b136c50026beb82e0fea2ab21e544582fbb5f959543df659e	runs/S1-20260805-088/result.json	62d967f35205f79578a7cafb52786fe6a6cd82c61dc929be07589d35862e409b	runs/S1-20260805-088/OUT.s1_al_v100_ksdft_next_kmesh/running_scf.log	7f3846a7184b6b9ec35a074d76d968d62843ff9f7958a38739aca02b17f34369	3	1	17	chg.cube	pot.cube
8	P1	S1-20260806-037	inputs/s1/g1_thermodynamic_label_audit_r1/S1-20260806-037	al	1.10	quarter	0.001837465	32x32x32	extra_dense_quarter_k_anchor	S1-20260805-091	runs/S1-20260805-091	21869431c5260bb6befb95ac30d03e457944602b	S1-20260806-027	S1-20260806-027	S1-20260805-091	g1tlr1_al_v110_extraquarter	4ffdd6ac775cadd27c6c2030da86f00b5b15fd0a2d96470b62096801bb2f3365	c3bbf795bf196b357cd95e7d4ba619229ad687896346ffe1bfd19a3ed463cfb1	9676ccc0047fe4fd875b3027808ab834d234f73a9840b22c16948d3f3ede2cfd	f2d01b2e34dc238023dba5b2424a7a0be774c6fef46c2dd12ea965787300e2e3	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	dab77898601a69743a28cdd038680b4d0253b2e37ea4d6fcc30d878fc149fcde	c3bbf795bf196b357cd95e7d4ba619229ad687896346ffe1bfd19a3ed463cfb1	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	0407de2b153eb56cd5122c35d192269b5a07ac607746375d449286a6a04c2420	runs/S1-20260805-091/result.json	7e31a15ee581e2569fb083a2c41bfad1f39252cc8b8d516e78795d57064f4b11	runs/S1-20260805-091/OUT.s1_al_v110_ksdft_next_kmesh/running_scf.log	ed73ccbf8b96dbd0536f88bd8bdc2c4dbb26629d8f28201cfc45fab54d3a29ad	3	1	17	chg.cube	pot.cube
10	P1	S1-20260806-038	inputs/s1/g1_thermodynamic_label_audit_r1/S1-20260806-038	mg	0.90	quarter	0.001837465	28x28x18	extra_dense_quarter_k_anchor	S1-20260805-106	runs/S1-20260805-106	5ad7128d3498d98b35f4c850e060a138827595cf	S1-20260806-028	S1-20260806-028	S1-20260805-106	g1tlr1_mg_v090_extraquarter	4b0a28b54da1ad4effe35f5e1f5e4d103cea114efa26779a5c306e3a37a05225	0e7bfc23e322646ef9a3a3ab3f83d913c6116b293baf0e8982368679601ebbd6	d24e7b65bd0c4fb95d3043b693398eda4e85829f6358bb00f8be3ea1d83d02d5	052fa51194caf1813f0d78de73b0b1ea2c9b71bc7502fcb364019d7749f81aa2	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	70fe1fee6bdaeabc326c4786581a9875452b2e61783ae581fa6429413483ec5d	0e7bfc23e322646ef9a3a3ab3f83d913c6116b293baf0e8982368679601ebbd6	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	aa6f2607801be2ebfe4eaeaad72747e4e8996b5a6b6801a370be252d2a6fed04	runs/S1-20260805-106/result.json	9f32f5150d26c05505a391bda621eb9ea09d750136a7833ed8a13a4bbe81e40a	runs/S1-20260805-106/OUT.s1_mg_v090_ksdft_next_kmesh/running_scf.log	112afca6ba809a142552dbd7c6ce511f9ea80d110721e154ef7e91db9f38cf3b	4	2	17	chg.cube	pot.cube
4	P0	S1-20260806-039	inputs/s1/g1_thermodynamic_label_audit_r1/S1-20260806-039	mg	1.00	quarter	0.001837465	28x28x18	extra_dense_quarter_k_anchor	S1-20260805-109	runs/S1-20260805-109	ab24c683ac59ac8106f06b4a2b6f51b2941adc9f	S1-20260806-031	S1-20260806-031	S1-20260805-109	g1tlr1_mg_v100_extraquarter	0bccd67ee6b8a23da5d33dd414a4e9deca5fc9a5b0f74e2da9ab29c262e00fd6	f65d6ce58a2ccc15d9970a14ecfb40a800f4d7a27b325a4d9aae344999faf19c	d24e7b65bd0c4fb95d3043b693398eda4e85829f6358bb00f8be3ea1d83d02d5	75c2684c88ccb8c87b66056520c7ea01a8303a6cbd79d11f4f06ef16a1aabd10	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	67c0fcb50d190d1839dfe8bf9d1fc988d5d2b9944e79a3b90fac20d0f99976f9	f65d6ce58a2ccc15d9970a14ecfb40a800f4d7a27b325a4d9aae344999faf19c	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	c0e159319038c98333a6fb1506a9e96d6abfbfcd3d6c907ac6ac5d7c5d71e926	runs/S1-20260805-109/result.json	eb8e43efe414199a7778ffe6ddbf6f7d47a072e897b6f364602af38e37f74f03	runs/S1-20260805-109/OUT.s1_mg_v100_ksdft_next_kmesh/running_scf.log	8991796201f6fe0a626f2bf6f5972c27a2e08af2ed49b1a123708724e3b80328	4	2	17	chg.cube	pot.cube
