execution_index	execution_phase	experiment_id	input_directory	material	volume_ratio	smearing_level	smearing_sigma_ry	kmesh	run_role	source_experiment_id	source_run_path	source_run_tree_oid	reference_experiment_id	common_quarter_partner_id	dense_standard_scalar_source_id	suffix	input_sha256	stru_sha256	kpt_sha256	metadata_sha256	pseudopotential	pseudopotential_sha256	source_input_sha256	source_stru_sha256	source_kpt_sha256	source_metadata_sha256	source_result_path	source_result_sha256	source_log_path	source_log_sha256	expected_electrons	atom_count	cube_precision	density_basename	potential_basename
11	P2	S1-20260806-051	inputs/s1/g1_thermodynamic_label_audit_r2/S1-20260806-051	al	0.97	half	0.00367493	28x28x28	common_dense_half_eos	S1-20260805-087	runs/S1-20260805-087	dd78df2c0d0449556c2c4c289907b2880bf71412	S1-20260805-087		S1-20260805-087	g1tlr2_al_v097_half	a6d3df7b641d90a6b7ee603dc65e46c0ce7672b965c205dd47d6cbb63d790b00	afbc4693ab7f9da60ef2058d39a42af782e41982f8e64f06ee52a66b76c4150f	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	980b7363807cc3c6ffd076c3798067ddc9213febe77014c09f84d69418b398c9	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	132a579eff95d1d2307e959048d56dc958924c35b36ecbca520b0e6309b81856	afbc4693ab7f9da60ef2058d39a42af782e41982f8e64f06ee52a66b76c4150f	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	98f326032537f31776d2c7f57658574258a2d4f864ba2b6a2160e465cd944ffd	runs/S1-20260805-087/result.json	d62dd597758c2c2583439e466a93efabbcbdc96880e7380974ac7bc58aee98e0	runs/S1-20260805-087/OUT.s1_al_v097_ksdft_next_kmesh/running_scf.log	6b3f6b415dbec2b7a81b1871b31168679be6c9334a3675bdb3f4c267f1e8159b	3	1	17	chg.cube	pot.cube
12	P2	S1-20260806-052	inputs/s1/g1_thermodynamic_label_audit_r2/S1-20260806-052	al	1.00	half	0.00367493	28x28x28	common_dense_half_eos	S1-20260805-088	runs/S1-20260805-088	2dec5d9b4b54769666814d4090b0252ec29afd77	S1-20260805-088		S1-20260805-088	g1tlr2_al_v100_half	d59829f6f2a09255d69e193fa85e3516db5a717fed2523bc84c7f3c6279cfd07	31279eb4f9a5a6ad20376271c79c03a8ead1676cb697b5065515041f6799d437	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	a7b92c29f17f8151b0e3cac4785fea78bc550c48d395dab75eaa5438a1531b65	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	3867a0c98b25ced4c7c3c0cc806e4c2bc287f13dcf4e7b077320d43f8f02aa69	31279eb4f9a5a6ad20376271c79c03a8ead1676cb697b5065515041f6799d437	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	4d7744543f06b77b136c50026beb82e0fea2ab21e544582fbb5f959543df659e	runs/S1-20260805-088/result.json	62d967f35205f79578a7cafb52786fe6a6cd82c61dc929be07589d35862e409b	runs/S1-20260805-088/OUT.s1_al_v100_ksdft_next_kmesh/running_scf.log	7f3846a7184b6b9ec35a074d76d968d62843ff9f7958a38739aca02b17f34369	3	1	17	chg.cube	pot.cube
13	P2	S1-20260806-053	inputs/s1/g1_thermodynamic_label_audit_r2/S1-20260806-053	al	1.03	half	0.00367493	28x28x28	common_dense_half_eos	S1-20260805-089	runs/S1-20260805-089	a493de4d48c932109ad5cb386fde26d82007e09a	S1-20260805-089		S1-20260805-089	g1tlr2_al_v103_half	853cddfd42b83569833b0523a24d9454c47adac62b6ec39fb6e66cbfc656275e	2f36cb943594eb0cc81dcd3e7b6fd906e9e5da6f898fc5cfa9065db72589a683	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	ddbbe372abba638f941b895948337acf0fdb2b63bda8fcd9313d8491e851eaaa	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	5411407c5dce67c7b95e99525beda57535a0c186951c4420cf476c97becda94a	2f36cb943594eb0cc81dcd3e7b6fd906e9e5da6f898fc5cfa9065db72589a683	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	c2c7de7ef11473fc2ef4fce170973ab5c3e4bad017d554bf6ce02f519d813483	runs/S1-20260805-089/result.json	41c0a1b57559c0c57de57883fb5f4ea587c7645865347a2bf5fcdf40312fd05b	runs/S1-20260805-089/OUT.s1_al_v103_ksdft_next_kmesh/running_scf.log	087e7cf338f24dce63451e8962bd1d92be0b983fc01c24df54cb45885ee6a1b4	3	1	17	chg.cube	pot.cube
14	P2	S1-20260806-054	inputs/s1/g1_thermodynamic_label_audit_r2/S1-20260806-054	al	1.06	half	0.00367493	28x28x28	common_dense_half_eos	S1-20260805-090	runs/S1-20260805-090	d24547cf2d756715f7d9659f843b50f761a4af58	S1-20260805-090		S1-20260805-090	g1tlr2_al_v106_half	99e41f2422dbdfba006a0a138e1abd1512c3814298960059bc216c6b949c0d2b	c178b63db14ecf1fb24c1daaa8dd0db5803f5f584865bb537393b8cb108f2d36	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	556c1792047bd534d34a69ef6e1816b9604e65d6e3268cfd6fce5db6ac9f0673	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	6921bb70a5124fe527cd8fbc18de42b224b5316c9175c25ed10782a0769c6dee	c178b63db14ecf1fb24c1daaa8dd0db5803f5f584865bb537393b8cb108f2d36	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	1d0d847307800656b38586e3e6fa03ea995d23b4a556c4376b99ec6b8d24fdc6	runs/S1-20260805-090/result.json	caafa402e4ba366278aaa38f5e85fe4e05b6d101e1ce19161a189c60277eef94	runs/S1-20260805-090/OUT.s1_al_v106_ksdft_next_kmesh/running_scf.log	6693d69c8f4471f70efbe0f28cf54cecd1d5eaae744d4c89ca28fa6b24b8f93b	3	1	17	chg.cube	pot.cube
15	P2	S1-20260806-055	inputs/s1/g1_thermodynamic_label_audit_r2/S1-20260806-055	al	1.10	half	0.00367493	28x28x28	common_dense_half_eos	S1-20260805-091	runs/S1-20260805-091	21869431c5260bb6befb95ac30d03e457944602b	S1-20260805-091		S1-20260805-091	g1tlr2_al_v110_half	6ac8920900e4f5b3b795b08307ec407507749f2a985abf2b4bec3d530e001afa	c3bbf795bf196b357cd95e7d4ba619229ad687896346ffe1bfd19a3ed463cfb1	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	142171b439dccd78af277c91b982c82a500c320b90dcef767db76deffac97db3	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	dab77898601a69743a28cdd038680b4d0253b2e37ea4d6fcc30d878fc149fcde	c3bbf795bf196b357cd95e7d4ba619229ad687896346ffe1bfd19a3ed463cfb1	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	0407de2b153eb56cd5122c35d192269b5a07ac607746375d449286a6a04c2420	runs/S1-20260805-091/result.json	7e31a15ee581e2569fb083a2c41bfad1f39252cc8b8d516e78795d57064f4b11	runs/S1-20260805-091/OUT.s1_al_v110_ksdft_next_kmesh/running_scf.log	ed73ccbf8b96dbd0536f88bd8bdc2c4dbb26629d8f28201cfc45fab54d3a29ad	3	1	17	chg.cube	pot.cube
16	P2	S1-20260806-056	inputs/s1/g1_thermodynamic_label_audit_r2/S1-20260806-056	mg	0.90	half	0.00367493	24x24x16	common_dense_half_eos	S1-20260805-106	runs/S1-20260805-106	5ad7128d3498d98b35f4c850e060a138827595cf	S1-20260805-106		S1-20260805-106	g1tlr2_mg_v090_half	4c63c7a901c8c3ab71fe16c34496bb9cc89d70105b62977001f6c03204ae74bb	0e7bfc23e322646ef9a3a3ab3f83d913c6116b293baf0e8982368679601ebbd6	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	c770a45ac9a10c1aa391dec291d8e1b35180bce32c36838ed2e34bcb50613e49	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	70fe1fee6bdaeabc326c4786581a9875452b2e61783ae581fa6429413483ec5d	0e7bfc23e322646ef9a3a3ab3f83d913c6116b293baf0e8982368679601ebbd6	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	aa6f2607801be2ebfe4eaeaad72747e4e8996b5a6b6801a370be252d2a6fed04	runs/S1-20260805-106/result.json	9f32f5150d26c05505a391bda621eb9ea09d750136a7833ed8a13a4bbe81e40a	runs/S1-20260805-106/OUT.s1_mg_v090_ksdft_next_kmesh/running_scf.log	112afca6ba809a142552dbd7c6ce511f9ea80d110721e154ef7e91db9f38cf3b	4	2	17	chg.cube	pot.cube
17	P2	S1-20260806-057	inputs/s1/g1_thermodynamic_label_audit_r2/S1-20260806-057	mg	0.94	half	0.00367493	24x24x16	common_dense_half_eos	S1-20260805-107	runs/S1-20260805-107	78ac5a5e781dfbf9454c1c09416bed750e1faf87	S1-20260805-107		S1-20260805-107	g1tlr2_mg_v094_half	03b1d2f85eccbb997e6711e609b6bb86278b84641d71963855873f7e353addb9	ed85bda9b5c17c0907fcadfa4840d546c4e069ae51be657c3b3a4649684ac353	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	9d9f4dfd52f8f2ba9de282016482b360f8865cb3a21fa1875d711e9fe30391d8	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	a86b3cf74b28d6c155815be6e3d6353cc0fb26ac3ecd41bf419ba023ad0779f2	ed85bda9b5c17c0907fcadfa4840d546c4e069ae51be657c3b3a4649684ac353	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	8794b6b0c222e311a06f8c88e77edc093466bcd3c7c83b2ffb4dc005629e704a	runs/S1-20260805-107/result.json	4f94d4a47d133ef2a15538f98ce0487129fb809ba0a534dc8f228e161ed7ba41	runs/S1-20260805-107/OUT.s1_mg_v094_ksdft_next_kmesh/running_scf.log	dbcef60d8b75130c19eaa848efec29605fe74514d690bf1bdb62daafd8099c34	4	2	17	chg.cube	pot.cube
18	P2	S1-20260806-058	inputs/s1/g1_thermodynamic_label_audit_r2/S1-20260806-058	mg	0.97	half	0.00367493	24x24x16	common_dense_half_eos	S1-20260805-108	runs/S1-20260805-108	58d9ba634e95f7838f6457366e2b8419938e2182	S1-20260805-108		S1-20260805-108	g1tlr2_mg_v097_half	88c3c9b9414e7039659d45602ec429c951f33db80afe2ae81d7dd4c0a7637c4e	265aadee1b70fc2f5c3cba85d30ac4b5b8f5a7dd88838c44f8cbfc5db97311af	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	018a0246a3eaf7b2358f70da41646c64187d5126ebd2e19e2d60711b5146e1b3	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	85a616a3a31f8aea60686917e523488bd4dcc6084e45b528c61af7ffa0b7ff18	265aadee1b70fc2f5c3cba85d30ac4b5b8f5a7dd88838c44f8cbfc5db97311af	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	28d34d5fb6e7991496c5193982c91b6c56a37a566ab4ea5b21de2d53f40bcd34	runs/S1-20260805-108/result.json	94b4796cbae448724458113439b1f1816edbd8ebb6439673f1cebff912c1a44c	runs/S1-20260805-108/OUT.s1_mg_v097_ksdft_next_kmesh/running_scf.log	01ce6cedeb92aba0cbdbae68493b1231be7a33e4e86d371409995d0e5554be8c	4	2	17	chg.cube	pot.cube
19	P2	S1-20260806-059	inputs/s1/g1_thermodynamic_label_audit_r2/S1-20260806-059	mg	1.00	half	0.00367493	24x24x16	common_dense_half_eos	S1-20260805-109	runs/S1-20260805-109	ab24c683ac59ac8106f06b4a2b6f51b2941adc9f	S1-20260805-109		S1-20260805-109	g1tlr2_mg_v100_half	28405b1420d6a4ee6fb260746eb7145a7112bdbd39f079d2206f536403931101	f65d6ce58a2ccc15d9970a14ecfb40a800f4d7a27b325a4d9aae344999faf19c	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	685a9a98871fa303bc127da0f8547d788022c60e9bbb5555ab6961b7bcd278a7	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	67c0fcb50d190d1839dfe8bf9d1fc988d5d2b9944e79a3b90fac20d0f99976f9	f65d6ce58a2ccc15d9970a14ecfb40a800f4d7a27b325a4d9aae344999faf19c	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	c0e159319038c98333a6fb1506a9e96d6abfbfcd3d6c907ac6ac5d7c5d71e926	runs/S1-20260805-109/result.json	eb8e43efe414199a7778ffe6ddbf6f7d47a072e897b6f364602af38e37f74f03	runs/S1-20260805-109/OUT.s1_mg_v100_ksdft_next_kmesh/running_scf.log	8991796201f6fe0a626f2bf6f5972c27a2e08af2ed49b1a123708724e3b80328	4	2	17	chg.cube	pot.cube
20	P2	S1-20260806-060	inputs/s1/g1_thermodynamic_label_audit_r2/S1-20260806-060	mg	1.03	half	0.00367493	24x24x16	common_dense_half_eos	S1-20260805-110	runs/S1-20260805-110	3e6e65fa95dbcb1e21aa9894f8480e66495ac93d	S1-20260805-110		S1-20260805-110	g1tlr2_mg_v103_half	4021b922f0c858424db1c13ae2fba81e5df0f2b2a4b4412f5e51c033e19fcb3f	98aa8e2bdcd877e9ec6d0397070f213c24c4b38fba559540fcdd1ebce02ea76d	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	ff39f78e29008c2b41d8734486fb9ff51cf3ab9408c6545e6df44c6c1be4ba09	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	e7dc016ff662bdf096a32eaf0716f062e7885563d03938c2654aa9dfd5dcc940	98aa8e2bdcd877e9ec6d0397070f213c24c4b38fba559540fcdd1ebce02ea76d	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	d30b393ab7fb8a8418b70020f158e29a0ec7bc419f16c654da6af5d1296995a6	runs/S1-20260805-110/result.json	32c318c59021d9aa0a1500c3c9e15f9b787c7e0bfd6bf684d34c47510b4f0c67	runs/S1-20260805-110/OUT.s1_mg_v103_ksdft_next_kmesh/running_scf.log	57f1c3db5b039aae55225096460ef21f851f89cd52cf1be73c9fd952ad0faccf	4	2	17	chg.cube	pot.cube
21	P2	S1-20260806-061	inputs/s1/g1_thermodynamic_label_audit_r2/S1-20260806-061	mg	1.06	half	0.00367493	24x24x16	common_dense_half_eos	S1-20260805-111	runs/S1-20260805-111	795bd6eadf87fae12731c8eac5c85a61543e8f93	S1-20260805-111		S1-20260805-111	g1tlr2_mg_v106_half	fbe12fa807cba2946e756f3fc6a296ad5d7cfd60ed8a3555f7852c786886f265	bb0d40d53f0e969384656b0757876d5ea489208aafd6fec7592e2549cd6db331	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	487ac6f930b7196a99582c2c9e3c1c2c6ab87d74f71a2e2359654e81f6e2b348	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	6e4dbdada5d705dd45e4dafb2a420dc7431394735afacb37c2520a81e1af495f	bb0d40d53f0e969384656b0757876d5ea489208aafd6fec7592e2549cd6db331	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	add5d1e64ead89122f67ff37f6fc08856b8a5aa07253147aafb7c5eab7d88835	runs/S1-20260805-111/result.json	0b487ab637655baa41e4663809304c0c904d0919ef06fa839085280c6301747f	runs/S1-20260805-111/OUT.s1_mg_v106_ksdft_next_kmesh/running_scf.log	5c45c6f3ea1e07bf5cacc21b67bda3293b42b0144b3c207ee4afb69d217e7d52	4	2	17	chg.cube	pot.cube
22	P2	S1-20260806-062	inputs/s1/g1_thermodynamic_label_audit_r2/S1-20260806-062	mg	1.10	half	0.00367493	24x24x16	common_dense_half_eos	S1-20260805-112	runs/S1-20260805-112	5599eb5f90192ed23894ae27358373e9998646a1	S1-20260805-112		S1-20260805-112	g1tlr2_mg_v110_half	bb014658c5507512007d6aae28103d7368c02fab9eb837e62eb96550b2d6f6b3	2830ba604f066a34709da8abb3fa32449372e05b41c2715e999ffd0eeafb8512	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	7e5686887349489183d284dc486dcaf57bd20b0e5e56f5f89c92366eeb0b5c37	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	a59b1c3de74e596e77f2087af09a457d1ebcc9c65c6ec376bbed727205e554b0	2830ba604f066a34709da8abb3fa32449372e05b41c2715e999ffd0eeafb8512	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	f36a76e516a87c1ef57201b2b4848447ea6ed5ca0e6eaa1694df2c1b65ead816	runs/S1-20260805-112/result.json	e060864d7a488bb26ac48aa645aff9ad2b93ca56831f9e5a5c9ebccdc23b8ce9	runs/S1-20260805-112/OUT.s1_mg_v110_ksdft_next_kmesh/running_scf.log	df4791d2bef87ac930e8fb18b5cbf328968c5d66cd343bb6a53aa9483f600907	4	2	17	chg.cube	pot.cube
23	P2	S1-20260806-063	inputs/s1/g1_thermodynamic_label_audit_r2/S1-20260806-063	al	0.94	quarter	0.001837465	28x28x28	common_dense_quarter_eos	S1-20260805-086	runs/S1-20260805-086	70c652a919a00a3223b55394d4f2c9f79a64ed03	S1-20260806-008		S1-20260805-086	g1tlr2_al_v094_quarter	ef48422c3e3f181277ff4916992c5c4daaea3b358dd1c9b64f1cde3d19c06d31	6cce927335466a5ae8bd542f80cc149f85513eb6fd68ef5adc3399a79f7b3fb4	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	6a46377349134070aee389c2acaff7de3f776336234d26642c88f2df2cb648cc	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	efe76c914f330b96f9b84caaf0297e64456e9eb6a5ba0963211e79511e3d8180	6cce927335466a5ae8bd542f80cc149f85513eb6fd68ef5adc3399a79f7b3fb4	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	bf254973de975fbd981eb31993756815d8e909a2b4d1499cb0f647edcd58d451	runs/S1-20260805-086/result.json	27cface4e4e4d0e6f96fa73bbe2210a32a8ee58613f1907481ee8e0771a7dd99	runs/S1-20260805-086/OUT.s1_al_v094_ksdft_next_kmesh/running_scf.log	ff17f64320073d00ffb54d10303987a51c849718b522c7e400d181a62e9a6f12	3	1	17	chg.cube	pot.cube
24	P2	S1-20260806-064	inputs/s1/g1_thermodynamic_label_audit_r2/S1-20260806-064	al	0.97	quarter	0.001837465	28x28x28	common_dense_quarter_eos	S1-20260805-087	runs/S1-20260805-087	dd78df2c0d0449556c2c4c289907b2880bf71412	S1-20260806-009		S1-20260805-087	g1tlr2_al_v097_quarter	2023b6027623e211cdb02882c9d1a2500e0ff438f63aefae6d258d3cc0a2366b	afbc4693ab7f9da60ef2058d39a42af782e41982f8e64f06ee52a66b76c4150f	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	acc9ca8d4495210cbdc6b23d3ff63d188f5677a9825b15467c609e7fb20b14bc	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	132a579eff95d1d2307e959048d56dc958924c35b36ecbca520b0e6309b81856	afbc4693ab7f9da60ef2058d39a42af782e41982f8e64f06ee52a66b76c4150f	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	98f326032537f31776d2c7f57658574258a2d4f864ba2b6a2160e465cd944ffd	runs/S1-20260805-087/result.json	d62dd597758c2c2583439e466a93efabbcbdc96880e7380974ac7bc58aee98e0	runs/S1-20260805-087/OUT.s1_al_v097_ksdft_next_kmesh/running_scf.log	6b3f6b415dbec2b7a81b1871b31168679be6c9334a3675bdb3f4c267f1e8159b	3	1	17	chg.cube	pot.cube
25	P2	S1-20260806-065	inputs/s1/g1_thermodynamic_label_audit_r2/S1-20260806-065	al	1.03	quarter	0.001837465	28x28x28	common_dense_quarter_eos	S1-20260805-089	runs/S1-20260805-089	a493de4d48c932109ad5cb386fde26d82007e09a	S1-20260806-011		S1-20260805-089	g1tlr2_al_v103_quarter	0a85c04a02d4a24581a7980e593c1f0548b7efa4f594b6b558d10aef80126741	2f36cb943594eb0cc81dcd3e7b6fd906e9e5da6f898fc5cfa9065db72589a683	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	3f6452bfed79ac97fb713ed989d81131b7be51fd017b86ef56fba2a54e3b8292	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	5411407c5dce67c7b95e99525beda57535a0c186951c4420cf476c97becda94a	2f36cb943594eb0cc81dcd3e7b6fd906e9e5da6f898fc5cfa9065db72589a683	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	c2c7de7ef11473fc2ef4fce170973ab5c3e4bad017d554bf6ce02f519d813483	runs/S1-20260805-089/result.json	41c0a1b57559c0c57de57883fb5f4ea587c7645865347a2bf5fcdf40312fd05b	runs/S1-20260805-089/OUT.s1_al_v103_ksdft_next_kmesh/running_scf.log	087e7cf338f24dce63451e8962bd1d92be0b983fc01c24df54cb45885ee6a1b4	3	1	17	chg.cube	pot.cube
26	P2	S1-20260806-066	inputs/s1/g1_thermodynamic_label_audit_r2/S1-20260806-066	al	1.06	quarter	0.001837465	28x28x28	common_dense_quarter_eos	S1-20260805-090	runs/S1-20260805-090	d24547cf2d756715f7d9659f843b50f761a4af58	S1-20260806-012		S1-20260805-090	g1tlr2_al_v106_quarter	76ab1821d59014c89541826b5c674f644b909c7bc3d4e7a4cf28a19624a3d069	c178b63db14ecf1fb24c1daaa8dd0db5803f5f584865bb537393b8cb108f2d36	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	8a1d5d6a0ad1d509290500259ea2ed411327090a956325d7b4a79b7a0d12e28a	al.gga.psp	d76ceac60058e230eac514fc419269433a33b199eb6abfa7d6ab43cde248bd1d	6921bb70a5124fe527cd8fbc18de42b224b5316c9175c25ed10782a0769c6dee	c178b63db14ecf1fb24c1daaa8dd0db5803f5f584865bb537393b8cb108f2d36	0903e64e14f6e451103ae0d60e2b3afe07dbbee7aaabff907df214bfd1eb0bc8	1d0d847307800656b38586e3e6fa03ea995d23b4a556c4376b99ec6b8d24fdc6	runs/S1-20260805-090/result.json	caafa402e4ba366278aaa38f5e85fe4e05b6d101e1ce19161a189c60277eef94	runs/S1-20260805-090/OUT.s1_al_v106_ksdft_next_kmesh/running_scf.log	6693d69c8f4471f70efbe0f28cf54cecd1d5eaae744d4c89ca28fa6b24b8f93b	3	1	17	chg.cube	pot.cube
27	P2	S1-20260806-067	inputs/s1/g1_thermodynamic_label_audit_r2/S1-20260806-067	mg	0.94	quarter	0.001837465	24x24x16	common_dense_quarter_eos	S1-20260805-107	runs/S1-20260805-107	78ac5a5e781dfbf9454c1c09416bed750e1faf87	S1-20260806-015		S1-20260805-107	g1tlr2_mg_v094_quarter	9a4c109932f3761cb061ad233879ba9fcb98a1bf233b5290b7894342671b8316	ed85bda9b5c17c0907fcadfa4840d546c4e069ae51be657c3b3a4649684ac353	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	0059a5679f2d98912d965c4782fcf226e1a4f070cc487f1273ec881e46012723	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	a86b3cf74b28d6c155815be6e3d6353cc0fb26ac3ecd41bf419ba023ad0779f2	ed85bda9b5c17c0907fcadfa4840d546c4e069ae51be657c3b3a4649684ac353	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	8794b6b0c222e311a06f8c88e77edc093466bcd3c7c83b2ffb4dc005629e704a	runs/S1-20260805-107/result.json	4f94d4a47d133ef2a15538f98ce0487129fb809ba0a534dc8f228e161ed7ba41	runs/S1-20260805-107/OUT.s1_mg_v094_ksdft_next_kmesh/running_scf.log	dbcef60d8b75130c19eaa848efec29605fe74514d690bf1bdb62daafd8099c34	4	2	17	chg.cube	pot.cube
28	P2	S1-20260806-068	inputs/s1/g1_thermodynamic_label_audit_r2/S1-20260806-068	mg	0.97	quarter	0.001837465	24x24x16	common_dense_quarter_eos	S1-20260805-108	runs/S1-20260805-108	58d9ba634e95f7838f6457366e2b8419938e2182	S1-20260806-016		S1-20260805-108	g1tlr2_mg_v097_quarter	49163c3597e5cd07b94ccb448a47f7c5b6b9fef9ddc7e31a10c4331dca662e4c	265aadee1b70fc2f5c3cba85d30ac4b5b8f5a7dd88838c44f8cbfc5db97311af	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	8f3e5399ed1a4bc67c870c623b2893085653df0ebf02f66c20d6ab5b2e957d0e	mg.lda.lps	4b964580cfbd798708299bb0e0baef2f437983d29e6d7040f63b7532038b4259	85a616a3a31f8aea60686917e523488bd4dcc6084e45b528c61af7ffa0b7ff18	265aadee1b70fc2f5c3cba85d30ac4b5b8f5a7dd88838c44f8cbfc5db97311af	d59f4a8d01e74f7ec8fb53fe7de304457198bb3b6da2d7dcebba6c08c3330c4f	28d34d5fb6e7991496c5193982c91b6c56a37a566ab4ea5b21de2d53f40bcd34	runs/S1-20260805-108/result.json	94b4796cbae448724458113439b1f1816edbd8ebb6439673f1cebff912c1a44c	runs/S1-20260805-108/OUT.s1_mg_v097_ksdft_next_kmesh/running_scf.log	01ce6cedeb92aba0cbdbae68493b1231be7a33e4e86d371409995d0e5554be8c	4	2	17	chg.cube	pot.cube
