candidate_id	status	basis_count	effective_rank	effective_condition_number	electron_number_relative_error	density_relative_l2	density_min	hartree_error_mev_per_atom	external_error_mev_per_atom	xc_error_mev_per_atom	combined_error_mev_per_atom	fixed_kedf_error_mev_per_atom	failed_gates
pw_fft_reference	accepted_reference	13824	13824	1.0	9.50839407209969e-12	0.0	0.001725171078775626	0.0	0.0	0.0	0.0	0.0	
atomic_fft	rejected_pilot	6	6	18307.749256750463	1.5039821240255455e-13	0.06666867001166633	-0.002265233114742443	-34.51309112358069	92.44141371500359	16.52696896428907	74.45529155571197	527.7919750144946	density_l2,nonnegative_density,hartree,external,xc,combined_hartree_external_xc,fixed_kedf
atomic_low_g_explicit	rejected_pilot	21	21	101280.17506972085	3.1648757688647794e-13	0.0057709925327212456	0.0009888340193514034	-0.04059707176679028	0.4421588578402691	-0.0372609973524618	0.364300788721017	15.037872964917653	fixed_kedf
atomic_low_g_complementary	rejected_pilot	21	21	6493.93375868378	3.16931666096328e-13	0.005770992532721247	0.0009888339917637112	-0.040597073089260194	0.4421589323344577	-0.03726098852396831	0.3643008707212292	15.03787334688056	fixed_kedf
