1     # ionic step
 Electronic state energy (eV) and occupations
 Spin number 1
 spin=1 k-point=1/868 Cartesian=0.0000000 0.0000000 0.0000000 (531 plane wave)
 1 -3.677407082849373 0.001157407407407396
 2 22.70245527450475 0.000000000000000
 3 22.70245528515962 0.000000000000000
 4 22.70245532562419 0.000000000000000
 5 22.72986424186564 0.000000000000000
 6 22.72986424302113 0.000000000000000
 7 22.72986424850769 0.000000000000000
 8 24.23588705553973 0.000000000000000
 9 29.28894474022126 0.000000000000000
 10 31.24697076880397 0.000000000000000
 11 31.24697077383559 0.000000000000000
 12 32.92402086271110 0.000000000000000

 spin=1 k-point=2/868 Cartesian=-0.02057613168724194 0.02057613168724194 0.02057613168724194 (495 plane wave)
 1 -3.487958945063273 0.002314814814814792
 2 18.92598081679448 0.000000000000000
 3 21.38700331789257 0.000000000000000
 4 21.38700334256736 0.000000000000000
 5 23.30173478112318 0.000000000000000
 6 24.39363627516070 0.000000000000000
 7 24.39363629253885 0.000000000000000
 8 27.02496052893695 0.000000000000000
 9 29.16526555162336 0.000000000000000
 10 29.16526557163241 0.000000000000000
 11 29.57829604944436 0.000000000000000
 12 32.86556373852393 0.000000000000000

 spin=1 k-point=3/868 Cartesian=-0.04115226337448708 0.04115226337448708 0.04115226337448708 (489 plane wave)
 1 -2.919743604955438 0.002314814814814792
 2 15.10644808754376 0.000000000000000
 3 20.42614447821159 0.000000000000000
 4 20.42614450834305 0.000000000000000
 5 22.89613542148012 0.000000000000000
 6 25.96648984829928 0.000000000000000
 7 25.96648987035302 0.000000000000000
 8 27.28343528992172 0.000000000000000
 9 27.28343529299186 0.000000000000000
 10 28.44155969949427 0.000000000000000
 11 30.35117857954560 0.000000000000000
 12 35.35198277255871 0.000000000000000

 spin=1 k-point=4/868 Cartesian=-0.06172839506172872 0.06172839506172872 0.06172839506172872 (483 plane wave)
 1 -1.973043155558139 0.002314814814814792
 2 11.58202568646642 0.000000000000000
 3 19.83366707010152 0.000000000000000
 4 19.83366710926553 0.000000000000000
 5 22.57255239837983 0.000000000000000
 6 24.51250806609237 0.000000000000000
 7 24.51250810997317 0.000000000000000
 8 27.01153812574398 0.000000000000000
 9 29.15879968074746 0.000000000000000
 10 29.15879969718172 0.000000000000000
 11 32.79239176438033 0.000000000000000
 12 40.11330554908295 0.000000000000000

 spin=1 k-point=5/868 Cartesian=-0.08230452674897035 0.08230452674897035 0.08230452674897035 (492 plane wave)
 1 -0.6484099075780250 0.002314814814814792
 2 8.401285986345933 3.345321958342733e-06
 3 19.59884378363882 0.000000000000000
 4 19.59884383960345 0.000000000000000
 5 22.48537598629120 0.000000000000000
 6 22.89572508653078 0.000000000000000
 7 22.89572514701186 0.000000000000000
 8 25.56897146619831 0.000000000000000
 9 31.96429899779984 0.000000000000000
 10 31.96429901327646 0.000000000000000
 11 35.50736320756069 0.000000000000000
 12 45.68395568839217 0.000000000000000

 spin=1 k-point=6/868 Cartesian=-0.1028806584362155 0.1028806584362155 0.1028806584362155 (477 plane wave)
 1 1.053224689690862 0.002314814814814792
 2 5.581731631620914 0.002314814813905309
 3 19.67604999932394 0.000000000000000
 4 19.67605009149103 0.000000000000000
 5 21.69205809874240 0.000000000000000
 6 21.69205819541568 0.000000000000000
 7 22.66457833706173 0.000000000000000
 8 24.41916584789166 0.000000000000000
 9 35.16141943142896 0.000000000000000
 10 35.16141944607271 0.000000000000000
 11 38.43364426282496 0.000000000000000
 12 42.86132663223998 0.000000000000000

 spin=1 k-point=7/868 Cartesian=-0.1234567901234571 0.1234567901234571 0.1234567901234571 (476 plane wave)
 1 3.097266883864339 0.001157407407407396
 2 3.164448915307356 0.001157407407407396
 3 19.82845744713376 0.000000000000000
 4 19.82845758710454 0.000000000000000
 5 21.16292896375582 0.000000000000000
 6 21.16292910820614 0.000000000000000
 7 22.90159263067077 0.000000000000000
 8 23.85221453374059 0.000000000000000
 9 38.17575144956582 0.000000000000000
 10 38.17575146123925 0.000000000000000
 11 39.47585480955836 0.000000000000000
 12 39.47585482159691 0.000000000000000

 spin=1 k-point=8/868 Cartesian=0.02057613168724194 -0.02057613168724194 0.02057613168724194 (495 plane wave)
 1 -3.487958945057627 0.002314814814814792
 2 18.92598081739705 0.000000000000000
 3 21.38700331488506 0.000000000000000
 4 21.38700334532720 0.000000000000000
 5 23.30173478489623 0.000000000000000
 6 24.39363626956241 0.000000000000000
 7 24.39363628893053 0.000000000000000
 8 27.02496052930269 0.000000000000000
 9 29.16526555548145 0.000000000000000
 10 29.16526557815735 0.000000000000000
 11 29.57829605259506 0.000000000000000
 12 32.86556372371849 0.000000000000000

 spin=1 k-point=9/868 Cartesian=0.000000000000000 0.000000000000000 0.04115226337448389 (495 plane wave)
 1 -3.424830215376037 0.002314814814814792
 2 19.94236916015885 0.000000000000000
 3 19.94236917347847 0.000000000000000
 4 20.59086819874380 0.000000000000000
 5 21.85251556105906 0.000000000000000
 6 25.97648241138092 0.000000000000000
 7 25.97648243891756 0.000000000000000
 8 26.60066597151766 0.000000000000000
 9 26.88366626465679 0.000000000000000
 10 30.72069568305692 0.000000000000000
 11 31.50107232522308 0.000000000000000
 12 33.19730544005866 0.000000000000000

 spin=1 k-point=10/868 Cartesian=-0.02057613168724514 0.02057613168724514 0.06172839506172903 (494 plane wave)
 1 -2.982927250018284 0.002314814814814792
 2 16.47782097701051 0.000000000000000
 3 18.86565651676475 0.000000000000000
 4 20.26808153630172 0.000000000000000
 5 22.61972927958833 0.000000000000000
 6 24.22556080687402 0.000000000000000
 7 25.94262195273119 0.000000000000000
 8 27.79567503485085 0.000000000000000
 9 29.79018892585696 0.000000000000000
 10 30.09457757511476 0.000000000000000
 11 30.87603908257897 0.000000000000000
 12 34.41195488375662 0.000000000000000

 spin=1 k-point=11/868 Cartesian=-0.04115226337448678 0.04115226337448678 0.08230452674897067 (486 plane wave)
 1 -2.162484671405089 0.002314814814814792
 2 12.87382710077086 0.000000000000000
 3 18.16377985264702 0.000000000000000
 4 19.68686997280778 0.000000000000000
 5 21.86333308721208 0.000000000000000
 6 24.71754863025121 0.000000000000000
 7 25.81387623059187 0.000000000000000
 8 27.26859695569544 0.000000000000000
 9 29.31178617454902 0.000000000000000
 10 30.51187878318829 0.000000000000000
 11 33.06108163985005 0.000000000000000
 12 38.56321382779104 0.000000000000000

 spin=1 k-point=12/868 Cartesian=-0.06172839506172841 0.06172839506172841 0.1028806584362123 (484 plane wave)
 1 -0.9639918285273545 0.002314814814814792
 2 9.583720367635900 2.453677473387780e-11
 3 17.83783615792055 0.000000000000000
 4 19.33278007930532 0.000000000000000
 5 20.18241365025119 0.000000000000000
 6 25.12729396562894 0.000000000000000
 7 25.53006497313886 0.000000000000000
 8 27.00402649821672 0.000000000000000
 9 28.56843176859340 0.000000000000000
 10 33.16229475695733 0.000000000000000
 11 35.81778927694484 0.000000000000000
 12 43.88948122137696 0.000000000000000

 spin=1 k-point=13/868 Cartesian=-0.08230452674897355 0.08230452674897355 0.1234567901234574 (483 plane wave)
 1 0.6117130870766979 0.002314814814814792
 2 6.645763120267220 0.002314776811755065
 3 17.88649462284352 0.000000000000000
 4 18.54280384552476 0.000000000000000
 5 19.62259334138190 0.000000000000000
 6 24.11030707313050 0.000000000000000
 7 25.30002462750803 0.000000000000000
 8 26.10965071777478 0.000000000000000
 9 31.11296442713408 0.000000000000000
 10 36.22037466340005 0.000000000000000
 11 38.74617376187397 0.000000000000000
 12 42.41609626161797 0.000000000000000

 spin=1 k-point=14/868 Cartesian=-0.1028806584362152 0.1028806584362152 0.1440329218106990 (473 plane wave)
 1 2.562866157703827 0.002314814814814792
 2 4.073602597662187 0.002314814814814792
 3 17.53574902989096 0.000000000000000
 4 18.30526116369876 0.000000000000000
 5 20.00659026342669 0.000000000000000
 6 23.06554134060646 0.000000000000000
 7 25.12398154482751 0.000000000000000
 8 25.78109014814101 0.000000000000000
 9 34.40727881170960 0.000000000000000
 10 38.01113359318489 0.000000000000000
 11 39.96478395632341 0.000000000000000
 12 40.01494626418370 0.000000000000000

 spin=1 k-point=15/868 Cartesian=-0.1234567901234568 0.1234567901234568 0.08230452674897418 (480 plane wave)
 1 1.871246367194530 0.002314814814814792
 2 4.889194119813768 0.002314814814813898
 3 16.86185818674269 0.000000000000000
 4 19.08131381480556 0.000000000000000
 5 20.79001304481144 0.000000000000000
 6 22.41627743363517 0.000000000000000
 7 24.45558140620431 0.000000000000000
 8 26.57352522839767 0.000000000000000
 9 34.47188545565361 0.000000000000000
 10 36.00583831472915 0.000000000000000
 11 38.79214227617041 0.000000000000000
 12 41.79622801504519 0.000000000000000

 spin=1 k-point=16/868 Cartesian=-0.1028806584362117 0.1028806584362117 0.06172839506172903 (484 plane wave)
 1 0.04477845545455182 0.002314814814814792
 2 7.583676407165732 0.001938114836580273
 3 16.55586508229539 0.000000000000000
 4 20.16804215227748 0.000000000000000
